token_mint,launch_time,cohort_buyer_count,buyers_min0_1,buyers_min1_5,sniper_intensity_ratio,first_minute_share,size_diversity_ratio,manipulation_risk_score,mfe_multiple_15m,mfe_multiple_30m,median_realized_return_pct,wallets_that_exited,wallets_gt_25pct,buy_sol_0_35m,sell_sol_0_35m,sell_trade_count_5to35m,sell_unique_traders_5to35m,is_tradeable_30m,is_clean_tradeable_30m
HmJpp5YfGScHz6UxcRHDXcQXQXHNowCZLgeyiAWh5f1e,2026-03-27 23:29:44.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.999e-05,0,0,0,0
3oztW2HJpgZee7jDezRCNVGLzqwB5trGXWe7kiyekkgR,2026-03-27 23:29:38.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.1119e-05,0,0,0,0
BmPGHe84TvCdvKezYzmqCBEQ8HEtfUM7r22TWMR1dx8p,2026-03-27 23:29:35.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.3582e-05,0,0,0,0
Bm869MhGVqb4cTKfeTWnT5EqFvHBshxde5WDm2yCtmap,2026-03-27 23:29:33.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.8648e-05,0,0,0,0
BsHhmbjFGozci2NQpMpSJAB6HZev9VaqdFuShRDX7jYV,2026-03-27 23:29:22.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.0603e-05,0,0,0,0
E9FnFhcjzYyGpzkUD7b9zZsxgTe9YK19C4qads5ScT6z,2026-03-27 23:29:15.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.6e-08,0,0,0,0
91xfszpddyt5EDhiNf6aEzTXNntMchzLqoBKfDHr7Ueq,2026-03-27 23:29:10.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.000961227,0.028296354,0,0,0,0
BRpaqLw2MYSPkE1exSPY7PjPGUL5mbGKGRtjvoV8czAR,2026-03-27 23:29:00.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,6.2847e-05,0,0,0,0
D12Uo3u2WkuSCfdKqi4GP9RcAxDGdpHX6Xxvg2TF5Txf,2026-03-27 23:28:56.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,8.4839e-05,0,0,0,0
58XF35teR2uVL8PDR5jDkbNJvwbbLPLhNWXSiSqLudrt,2026-03-27 23:28:49.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.4376e-05,0,0,0,0
FnvXxJb1BQH43sdVRmqeP7HJBYKf5e6QDVWqVzcrazup,2026-03-27 23:28:45.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9857e-05,0,0,0,0
BRnvghgTxyZL3iHtLAXkJAfph2gqjEEJYRcc3b2SM53X,2026-03-27 23:28:38.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.7388e-05,0,0,0,0
Edhm1tnHZpd7w9pyThM2J7iDbaBMgvG1C2RSCnNUgm4T,2026-03-27 23:28:34.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,5e-05,3.9805e-05,0,0,0,0
5LstS4RwpBGHeEtjXp7mwcv48DHF1mSEJcQAq9H8utgy,2026-03-27 23:28:32.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,7.42e-07,0,0,0,0
GE9bxwYNmYwgPFN3kRRBmLjEvHeD31CucRuvjJpE56qc,2026-03-27 23:28:27.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.8e-08,0,0,0,0
FiTuT9dPhxFXPyqEPNNPLomjeNoJZk8CmZst1D8BFwDQ,2026-03-27 23:28:26.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.9663e-05,0,0,0,0
E7PWDR2RSUD3mEyLkJtbFLbx18xUvQYv9ETL2Nf8Wegz,2026-03-27 23:28:23.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,6.0434e-05,0,0,0,0
FfJcidMAXTuB9yattzGtrnRH8asHzy64B4YHCuVXMYSk,2026-03-27 23:28:12.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.96e-07,0,0,0,0
7QCb7gXtobMUs8TFMbVb9v9zR2zGToH2SVgbYgbCwcZr,2026-03-27 23:28:08.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.9e-08,0,0,0,0
CPf1LAKsoYwAVq6AYuMZCdk8gBbs9Tt1jhWdfTPHS1x5,2026-03-27 23:28:03.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.72e-06,0,0,0,0
4izzCHFg8HwphpdaYCXYqExsUs4k68anCHsdTkRNPeAD,2026-03-27 23:28:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.561e-05,0,0,0,0
Af71UEk4b2dnxZpW69Uz5cmxY99G3TMs88mPYNJK3W1F,2026-03-27 23:28:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.4e-08,0,0,0,0
D2gbbAZgFEQzBWXyupGhXt6KqBUKV37s6wU7R4bAmwYr,2026-03-27 23:27:58.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.542e-05,0,0,0,0
Hci6VdqvRcaQcu3wJZ7rbKGt96Rqa27oWYJf5XfkDaoP,2026-03-27 23:27:57.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.9184e-05,0,0,0,0
AQfMPZMR4pdnk6eEFMm3R6nTCbL6UW3aKfi7WqbWDyMm,2026-03-27 23:27:56.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.1e-07,0,0,0,0
CwvFawasxXEJuz21WphReaz5iqw8q3RaijPQpVrpQuF5,2026-03-27 23:27:55.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.7e-07,0,0,0,0
J2UacXMobPz4xsmigVPqtgVLfR9bAyKyAq4fmGkLE6ib,2026-03-27 23:27:54.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,6e-08,0,0,0,0
DZivmF78ex6CoUbxZ1GgSh8CjypwAwCXXZpZzPLztbdR,2026-03-27 23:27:25.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9857e-05,0,0,0,0
2yt4HoWz9XHRgjci2SvyNWEab1bWcomVLF35HWFrGaSV,2026-03-27 23:27:17.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.3626e-05,0,0,0,0
21Ar4nRq8qGUo2J95w1VXe3otEKZ7JVnCFr4NiGdz24M,2026-03-27 23:27:11.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.9135e-05,0,0,0,0
HhSpQFg9cowpQVi3FVkDuo5t7LJ9ghbrKZ31eey9gaLK,2026-03-27 23:27:06.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.1314e-05,0,0,0,0
BdHyx1e3AnFkPuBJynuZxjqHdmybvdoDHgyEheoR41eH,2026-03-27 23:27:04.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.1e-07,0,0,0,0
8QnmQ3uBFbhhZFpEcXKovdpFMtRPbMvBz3F4EM7GCsxX,2026-03-27 23:27:03.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.0856e-05,0,0,0,0
43CJnETQ2oBKCTgFo3AL2HW9CBrm94AGgbnLdSg37aDm,2026-03-27 23:27:00.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4e-09,0,0,0,0
2jkFPSWg6b4DeeZZPXiVBR55VtVT3A3cTEmRyezcuZm2,2026-03-27 23:26:34.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.5e-08,0,0,0,0
4BLSfpdcyBzBDNYrn9cNht8zZN2sTThFhfHmYQRXvCZ3,2026-03-27 23:26:23.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.3e-08,0,0,0,0
BiDymeLZ3oyZjZ5MBVfr1aSbnWnPBXAvw1M14NjQpump,2026-03-27 23:26:22.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.8226e-05,0,0,0,0
AQrv5CPqHz8rT3KbcmnQmX1773mjizy9zVfUVLNewAfM,2026-03-27 23:26:17.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,8.5185e-05,0,0,0,0
5LHMBZNAxuZpqMCnrsZZoiJD2njvQssc44C1nB3i3na,2026-03-27 23:26:15.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.5884e-05,0,0,0,0
Hu3vHkUGxjsJzvMeCvaKmdD9FwN53oiYcYJokwBH6eMo,2026-03-27 23:25:59.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.63e-06,0,0,0,0
H6focYfpJXvcNmmcF7E11Bsf37oVWRbGDAaCrrHuTSNb,2026-03-27 23:25:53.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.3876e-05,0,0,0,0
BHwHZn5jwjJA82K657rX6pdLvKNjW1mrrS9G9RJiC2dm,2026-03-27 23:25:34.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.0952e-05,0,0,0,0
DQcDusLaZwBY4m9Tw5UTEmiFwrmawD64CNHXzJz7Z3ct,2026-03-27 23:25:34.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,7e-09,0,0,0,0
52mj2NK4syakcL5gkYiWGLnd8U3fJbkYLqLGK2vdh1v1,2026-03-27 23:25:33.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9856e-05,0,0,0,0
HTVz3ALkEGUun5DShHasAGTzGdHQc2KqsPqadGGqZC5D,2026-03-27 23:25:29.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.0268e-05,0,0,0,0
8hRVQWrhwUScPxg9DJsCTxeL8976ZhHXCGJ9xbM2E3in,2026-03-27 23:25:17.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.0018e-05,0,0,0,0
7Qdw7ioYWP8xXDaqTsdKV1eHvaZgkVhJeoEAXz7suy2Y,2026-03-27 23:25:15.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.633e-06,0,0,0,0
7QRG1yBnB6UZp6FKmpEgBxYgjjR3HKRZ14ZEFFZSzrRS,2026-03-27 23:25:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,8.8e-08,0,0,0,0
26rCJa8isEzwtGK63VLxruTQVyM3LVsSJabGQXQAoy9f,2026-03-27 23:24:45.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.6123e-05,0,0,0,0
HcZ3Ac9pyYPz3GHBR8SaZ1yAwMy8ZDpDoubyEjADF2J9,2026-03-27 23:24:30.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.3225e-05,0,0,0,0
AuCdpA7mQAUzNoDHgLRzqGJpgSumrr5PDAULmmoBrZJP,2026-03-27 23:24:24.000 UTC,2,4,2,2,0.6666666666666666,1.00000000000000000,2,1.4225896767185797,1.4225896767185797,40.39760000000001,2,2,7.6790400000000005,6.199638054,7,7,0,0
3JdiTD1dUSsByUPwoCdF3Z8RbXSPM31qq7qLwAxtDA81,2026-03-27 23:24:24.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.0006e-05,0,0,0,0
Gx7K8anpd3WrXSMzqstiVp66bABMbLKjzYcLyG3JuhSK,2026-03-27 23:24:18.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.4728e-05,0,0,0,0
FzBesJPTmp7Gzer7M48uzCEbGmP5L6RsSxqFknZgd68c,2026-03-27 23:24:04.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.962e-06,0,0,0,0
DEEZgP19ZPovNeWRJZw7KuNbkLH6xjNjZ4HsUJnmZv7J,2026-03-27 23:23:54.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.092192253,0,0,0,0
C59JcdhwipqCwPRypnQN9TtFQpcWmcK5MDG5dAqkQ86s,2026-03-27 23:23:37.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.1128e-05,0,0,0,0
r5PMur256dd7JkQypj1BSbsaHqcoy1hZPsCpaevvrk5,2026-03-27 23:23:33.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000320604,0,0,0,0
E3qJpDjSLehtSdvGNXHdWcqxFUx6ZYx2Gybcy1ukv8w,2026-03-27 23:23:02.000 UTC,0,0,0,0,0,0.50000000000000000,0,0,0,0,0,0,0,3.039e-06,0,0,0,0
5jYV19uhcd3rka8wp9mK7cP1DxJ6RUC1TN5DHXDFowvn,2026-03-27 23:22:52.000 UTC,1,1,1,1,0.5,0.66666666666666667,1,1.0157529430254173,1.0157529430254173,0.4035299999999964,1,0,0.39097369800000004,0.38903417200000007,26,26,0,0
7MvpGRea1qCW65nx1gYKyFivBLzoZzZaNNTvexSVEi2t,2026-03-27 23:22:46.000 UTC,0,2,0,0,1,0.40000000000000000,2,0,0,0,0,0,0.00055,0.000617893,0,0,0,0
J86Dm8J4XhNpbCwPWnENdVDgdbWLJXH5r3PA9XpshX6h,2026-03-27 23:22:37.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.1409e-05,0,0,0,0
7RrLheV7dSecVka3MfjYb4Wa6Z6uegNyzhpFeERsfFZP,2026-03-27 23:22:20.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.002125689,0,0,0,0
GXXAhX6XFUJJQ2KKa5SFuoBPg1vFtWPR4XN9X13rLpkc,2026-03-27 23:22:19.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9857e-05,0,0,0,0
HjEyHSTmeqY7awmBDqSzC54UXM4CoZyVHi5FEbjoDXGu,2026-03-27 23:22:19.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.31e-07,0,0,0,0
7WakQVvTVqZN88sVjRMsckdT2C3K8vByMXxRwWnaEh73,2026-03-27 23:22:12.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,8.584e-06,0,0,0,0
F2Zw5Ro364mCWHDtoLG7YmXFq3EoDZABNLZGCQeNhASc,2026-03-27 23:22:05.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.0835e-05,0,0,0,0
BZaH1SBCZBsFofUmRPibgfsJXs36jmggCzQygf8HRJ5T,2026-03-27 23:22:04.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000173298,0,0,0,0
Ffs23XgzXViCtB4Hhb9K1tHMi42RDbaaN8xVvP7YCggm,2026-03-27 23:22:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.005644004,0,0,0,0
f58mp13QNFb1g8VY9gcqtuoLwRWCtEMwgvQCBiQPgdg,2026-03-27 23:21:59.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.6457e-05,0,0,0,0
Bp4kUiEpSToN4p3xwhqrzG7sWaDthY1YDTfFpSwBpump,2026-03-27 23:21:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9888e-05,0,0,0,0
8ooHYnTer22c4ShYd9o9c7qNP7D9UNJztpPeVXSe6jZT,2026-03-27 23:21:11.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.8065e-05,0,0,0,0
9FniQYKVN21gXB9vVS6vGCGAaG9XQ6e246UZdUj73yVE,2026-03-27 23:21:08.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.91e-05,0,0,0,0
CHXLvMen9Hf6JWQtwMCf5PfQEyHpEzHdgNoQap5ueDZt,2026-03-27 23:20:45.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.5739e-05,0,0,0,0
GxJQ9Nw63179SyWouQusbnQUazYBGsC37DNAHqQ6hk7F,2026-03-27 23:20:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.9207e-05,0,0,0,0
Cjf7yB4Y1io8EecR1peyD2mu5ufY8x9mqT6gBri4L5JP,2026-03-27 23:20:41.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.29e-07,0,0,0,0
4HC3VEEAzmgcJfd5rsroajWiGWzcfUNwKAVn9CNzEL9p,2026-03-27 23:20:40.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.000710826,0.001777067,0,0,0,0
BmeALFA6fgNXqHF9CsSgjM5TjQ6UnWXQbVdDSXCVwvV7,2026-03-27 23:20:26.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.635e-06,0,0,0,0
9dVdqzRrduDm6BfUzkKfsNfLNQ2EzZdfmonEz8SSkoYQ,2026-03-27 23:19:52.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4e-08,0,0,0,0
C2E99nAnq9i6h6vdEGi4NzhWNa8E81cUDk3he35jyf3y,2026-03-27 23:19:46.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,8.88e-06,0,0,0,0
BUdqkx2MVhKitupekd66f7BXtcuanC8nsBhcCA762Ws3,2026-03-27 23:19:46.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,6.507e-06,0,0,0,0
7UcBFwkeumcDdRJ6eamCnA7NWe7qTPeZjoFQX8oAF5pd,2026-03-27 23:19:46.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9857e-05,0,0,0,0
9jH3wq3F82GSHWVQTRSHiesBG186PWPPvjoXukqwALgM,2026-03-27 23:19:37.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.1153e-05,0,0,0,0
2hW6jRe5LmTiMxZh39JBjW5MfhfBPqFVMHR5YfjRtuK2,2026-03-27 23:19:33.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.725e-06,0,0,0,0
BysA1oRCCf6f4uGmBzYwwc2fYco5arQvTzttVijgfo1Z,2026-03-27 23:19:25.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.8e-08,0,0,0,0
HrLKr8CmKWKb23z6NaHgzggppsKySuAQfp4M14rh5LTB,2026-03-27 23:19:21.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.234e-06,0,0,0,0
4Ub1n2PzNoCpPxkjoV6WUYNumVK6BMsfBFZHf6tuDucR,2026-03-27 23:19:20.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9841e-05,0,0,0,0
DRNRwqYXe69gJW4mozDzaCrgZ8RaqukcQty1DLXdV19P,2026-03-27 23:19:18.000 UTC,3,4,3,1.3333333333333333,0.5714285714285714,0.91666666666666667,2,0,0.974000559701855,0.5674474747474845,1,0,0.9064000000000001,24.634828897000002,1,1,0,0
4TqPqv5bPQJyqZ4G4RC59kQLpa1zhsbwrsDs1YZL5i5X,2026-03-27 23:19:07.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.6054e-05,0,0,0,0
2Yqe97PMECnqmYKCvKgLG4R7rfYSW4yWZTDfJpN3Zh44,2026-03-27 23:18:53.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.045e-06,0,0,0,0
7tmH9QbNuAQLUYg1DxcaJaodAko8gZQfv1eiuMcxzoRJ,2026-03-27 23:18:21.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.776e-05,0,0,0,0
6LBWZaMGad8ehd5rTGBjLQcBTpQo7kvsaoisGfkebznU,2026-03-27 23:18:15.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9856e-05,0,0,0,0
4C2g7LXzsFBMQrwQqjFBf7GMhQXmbyeqkwFYspB66f11,2026-03-27 23:18:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.7764e-05,0,0,0,0
3HeqZx2JM1Mbw3te4Cs6Bvver74P4xkZbuWkEZNYJTs5,2026-03-27 23:17:50.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,9.173e-06,0,0,0,0
9C2ejKoy9VZo7duqii5Co3oS9kmk2jCZiU1Q3tsaduCU,2026-03-27 23:17:40.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,7.0298e-05,0,0,0,0
4cWKREZJChpn3TanJvWVeEBfhJTJynLxaJV9qRV3uVq8,2026-03-27 23:17:20.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.1e-08,0,0,0,0
8Hs5RAjrXQPjg1CcmnU7Gg6oyrbwKogdNRc9Fnddpp4g,2026-03-27 23:17:15.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.9857e-05,0,0,0,0
CXAPb5A5P9CzkKpf1XHTVjSiiV9Qs6s6LYeu1Y3z6r3c,2026-03-27 23:17:11.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.0002e-05,0,0,0,0
5eYy1oUE31M45Ds74cxUGjzapYJLpu5Jq7akKKhW24bR,2026-03-27 23:17:11.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,7.000000000000001e-05,2.6e-08,0,0,0,0
8WLeVgL77S2RV5h5rpPx6qyFZwbGnvPnHJkhDneZiLNj,2026-03-27 23:17:05.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.6673e-05,0,0,0,0
FMdx1uHcCVba1p2mnfcuwLemQn9Vz5oo81XLxK55dBWB,2026-03-27 23:16:59.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.265e-06,0,0,0,0
HzoQwAm6yzs1G2fUtT75Vs39c7darNnGw6KwzhNZbonk,2026-03-27 23:16:49.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.011044344,0,0,0,0
BZjVPyTcjjqwiYcS8uaVo4aYb6tHtPpfXBknFXh31LeG,2026-03-27 23:16:46.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.48e-07,0,0,0,0
9dUxc2tsSUza7yvZoiu7PHCykhcLWtv6ZvVvdrf79QRT,2026-03-27 23:16:38.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.9695e-05,0,0,0,0
6cMMVJfmgmNc9JkTUHJjcitqAVDeE3g9xTxFyW1ktY9k,2026-03-27 23:16:37.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.884e-06,0,0,0,0
22Kf6EuQH37pShfcJccYaW2Gjq9X5jZkxE4NXXSwpxEC,2026-03-27 23:16:33.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.1157e-05,0,0,0,0
64E8xdLYo1WrohRwuTQxXq3trwrSRm9nvhJq3iY2tCWw,2026-03-27 23:16:26.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.6073e-05,0,0,0,0
92kDhwQa3RQkZDdiSmh3d5GUuaBV4Ps3TE57XH3CL3ZZ,2026-03-27 23:16:06.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.577e-05,0,0,0,0
guT22mktJv4RaFD4hySnjcTnp19mWn2iz1V5Zrp7guF,2026-03-27 23:16:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.999e-05,0,0,0,0
2YAUYqWQkcLvJnEMM2FThRrSqMpkhRgL8u6WTdERD54V,2026-03-27 23:16:01.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000420059,0,0,0,0
HxuYeREmMV1AZMVrFktdYtxeCqWk4m59S2wNzkLoSYux,2026-03-27 23:15:57.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.9216e-05,0,0,0,0
27sZPF1Rs3jNyAfshhM2zwevFA29niJRbv4Mc8cpG6HU,2026-03-27 23:15:54.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.4355e-05,0,0,0,0
5dNKui5voGdeVSKbsgyXjvp6uLUAUEiHf7CKzvpfSUBP,2026-03-27 23:15:45.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.95e-07,0,0,0,0
GavFx7d5R6H43ctD19VUvqeSDnV2HRjJowvBCSrCkoT4,2026-03-27 23:15:38.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,6.345e-06,0,0,0,0
BJb6fo6KGtvKsgcK6AvbPQ5s1eQyrBemeqZQ2EoFuQoP,2026-03-27 23:15:35.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.0667e-05,0,0,0,0
HxazFhjegsRrU644KW8M9RC3rXtLDztACUAAFbNAU9nH,2026-03-27 23:15:30.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000122068,0,0,0,0
GstbofJB91iPLon5JbHhU3AsKF3PBNMXoiyQEioVR8vL,2026-03-27 23:14:53.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.7e-08,0,0,0,0
8zKGMwp2gxYo8nHuxqynDscx37HKHvRafeCrcge4SaCL,2026-03-27 23:14:49.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.3346e-05,0,0,0,0
HKQWVGe4gjQnAAgnjFx6QgriAuJGZ8aaiBgQkH1dKok3,2026-03-27 23:14:44.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.0827e-05,0,0,0,0
GPPD3cMcRYXiyWvji41JE2fQEHokVDeYEhgEpt8Nyds2,2026-03-27 23:14:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.86e-07,0,0,0,0
ETfUcpBPfBcgWLD9toE7sqvgoDX3t23RFyfhX9g3AMdD,2026-03-27 23:14:31.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.0297e-05,0,0,0,0
BaGEXZUy4EkmAKs1roHTnFozgkKTqSneWnYiWmDeSquF,2026-03-27 23:14:19.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,5.0389e-05,0.000125974,0,0,0,0
5pCQKRdpknce8xnEuCL6WPGzYAJWaqBgsbvZ7Xf6mLN,2026-03-27 23:14:06.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.9002e-05,0,0,0,0
AUQvGNv3niEtW1NDKaPxfZp44puJXrwvQRPgxp7iPzRU,2026-03-27 23:14:04.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,0.000607765,0.001861059,0,0,0,0
6vep9QGQAyARR22uXGwVpbWQ1pRwkn85BtpJ4aLyCG5B,2026-03-27 23:14:04.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.911e-05,0,0,0,0
